0.0208177,40,16
0.0208166,40,17
0.0208157,40,18
0.0208149,40,19
0.0208141,40,20
0.0158777,41,0
0.0250601,41,1
0.0251507,41,2
0.0232398,41,3
0.025382,41,4
0.0253851,41,5
0.0253856,41,6
0.0253857,41,7
0.0251125,41,8
0.0250948,41,9
0.0251143,41,10
0.0251141,41,11
0.025114,41,12
0.0251139,41,13
0.0251139,41,14
0.0251138,41,15
0.0251138,41,16
0.0251137,41,17
0.0251137,41,18
0.0251137,41,19
0.0251137,41,20
0.063928,42,0
0.0197683,42,1
0.0138126,42,2
0.0142888,42,3
0.0165547,42,4
0.0184373,42,5
0.0186105,42,6
0.0187352,42,7
0.0188291,42,8
0.0191035,42,9
0.0191514,42,10
0.0191843,42,11
0.0196966,42,12
0.0197252,42,13
0.0197442,42,14
0.0197882,42,15
0.0198042,42,16
0.0198179,42,17
0.0198299,42,18
0.0198407,42,19
0.0198504,42,20
0.0131977,43,0
0.0172326,43,1
0.0172992,43,2
0.0173191,43,3
0.0176716,43,4
0.0177549,43,5
0.0177667,43,6
0.0177975,43,7
0.0178212,43,8
0.0178398,43,9
0.0178548,43,10
0.0178671,43,11
0.0178772,43,12
0.0178858,43,13
0.0178932,43,14
0.0178995,43,15
0.017905,43,16
0.0179098,43,17
0.0179141,43,18
0.0179179,43,19
0.0179213,43,20
0.056337,44,0
0.0187692,44,1
0.0128582,44,2
0.017081,44,3
0.0178735,44,4
0.0182012,44,5
0.0181408,44,6
0.0182942,44,7
0.0184256,44,8
0.0185232,44,9
0.0209028,44,10
0.0209628,44,11
0.0209663,44,12
0.0211183,44,13
0.0211234,44,14
0.0211246,44,15
0.0211251,44,16
0.0211251,44,17
0.0211246,44,18
0.021124,44,19
0.0211231,44,20
0.0737625,45,0
0.0367467,45,1
0.0374313,45,2
0.0366845,45,3
0.037594,45,4
0.0378404,45,5
0.037611,45,6
0.0375957,45,7
0.0375656,45,8
0.0375844,45,9
0.037615,45,10
0.0370776,45,11
0.0371928,45,12
0.0371293,45,13
0.0376301,45,14
0.0376262,45,15
0.0378084,45,16
0.0377226,45,17
0.0376946,45,18
0.0377073,45,19
0.0377444,45,20
0.0657895,46,0
0.0234313,46,1
0.0249812,46,2
0.0268397,46,3
0.0232796,46,4
0.0232864,46,5
0.023305,46,6
0.0233022,46,7
0.0227427,46,8
0.0227454,46,9
0.023301,46,10
0.0232998,46,11
0.0232985,46,12
0.0228843,46,13
0.0232963,46,14
0.0232955,46,15
0.0232946,46,16
0.0232938,46,17
