0,13,3,0.718192,0.950623,1
0,13,4,0.0276673,0.0590824,1
0,13,5,0.0256553,0.0474401,1
0,13,6,0.0255481,0.0232808,1
0,13,7,0.0255481,0.0380666,1
0,13,8,0.0255481,0.00936051,1
0,13,9,0.715479,0.949713,0
0,14,0,0.730913,0.953569,1
0,14,1,0.731851,0.953918,1
0,14,2,0.732348,0.954058,1
0,14,3,0.732957,0.954123,1
0,14,4,0.0239486,0.0442585,1
0,14,5,0.0221974,0.0349024,1
0,14,6,0.0221035,0.0169978,1
0,14,7,0.0221035,0.0279072,1
0,14,8,0.0221035,0.00680812,1
0,14,9,0.729675,0.953113,0
0,15,0,0.743843,0.95654,1
0,15,1,0.745742,0.957099,1
0,15,2,0.745736,0.957116,1
0,15,3,0.746296,0.95717,1
0,15,4,0.0207192,0.0320751,1
0,15,5,0.0191964,0.0247772,1
0,15,6,0.0191144,0.0119887,1
0,15,7,0.0191144,0.0197479,1
0,15,8,0.0191144,0.00478723,1
0,15,9,0.742564,0.956093,0
0,16,0,0.75562,0.95916,1
0,16,1,0.758304,0.959878,1
0,16,2,0.757884,0.9598,1
0,16,3,0.7584,0.959845,1
0,16,4,0.0179172,0.0223669,1
0,16,5,0.0165943,0.0168711,1
0,16,6,0.0165229,0.00811863,1
0,16,7,0.0165229,0.013407,1
0,16,8,0.0165229,0.00323425,1
0,16,9,0.754314,0.958725,0
0,17,0,0.766389,0.961488,1
0,17,1,0.769714,0.962325,1
0,17,2,0.768952,0.962174,1
0,17,3,0.769431,0.962212,1
0,17,4,0.0154881,0.0149115,1
0,17,5,0.0143397,0.0109415,1
0,17,6,0.0142778,0.00524089,1
0,17,7,0.0142778,0.00867115,1
0,17,8,0.0142778,0.00208419,1
0,17,9,0.765066,0.961064,0
0,18,0,0.776269,0.96357,1
0,18,1,0.78012,0.964496,1
0,18,2,0.779076,0.964288,1
0,18,3,0.77952,0.96432,1
0,18,4,0.0133839,0.00943302,1
0,18,5,0.0123877,0.00670362,1
0,18,6,0.0123341,0.00319816,1
0,18,7,0.0123341,0.00529854,1
0,18,8,0.0123341,0.00127027,1
0,18,9,0.774938,0.963158,0
0,19,0,0.785366,0.965442,1
0,19,1,0.789647,0.966435,1
0,19,2,0.788368,0.966182,1
0,19,3,0.788782,0.966209,1
0,19,4,0.0115622,0.00561289,1
0,19,5,0.0106987,0.00384324,1
0,19,6,0.0106523,0.00182696,1
0,19,7,0.0106523,0.00302954,1
0,19,8,0.0106523,0.000725046,1
0,19,9,0.784032,0.965041,0
1,0,0,0.583569,0.913498,1
1,0,1,0.578673,0.911214,1
1,0,2,0.581474,0.914208,1
1,0,3,0.585506,0.915648,1
1,0,4,0.267054,0.638024,1
1,0,5,0.250331,0.567314,1
1,0,6,0.250007,0.293704,1
1,0,7,0.250016,0.548157,1
1,0,8,0.250007,0.143596,1
1,0,9,0.499122,0.862341,0
1,1,0,0.647289,0.935335,1
1,1,1,0.646964,0.937101,1
1,1,2,0.646063,0.936538,1
1,1,3,0.649324,0.937279,1
1,1,4,0.17426,0.463899,1
1,1,5,0.166799,0.411881,1
1,1,6,0.166673,0.272664,1
1,1,7,0.166676,0.396629,1
1,1,8,0.166673,0.0821376,1
1,1,9,0.35617,0.780472,0
1,2,0,0.696763,0.949375,1
1,2,1,0.697845,0.95104,1
1,2,2,0.696364,0.950603,1
1,2,3,0.698365,0.950643,1
1,2,4,0.129343,0.377936,1
1,2,5,0.125056,0.316589,1
1,2,6,0.125006,0.214624,1
1,2,7,0.125007,0.321807,1
1,2,8,0.125006,0.0688146,1
1,2,9,0.42103,0.83101,0
1,3,0,0.735775,0.959249,1
1,3,1,0.734564,0.958411,1
1,3,2,0.7352,0.95972,1
1,3,3,0.736988,0.960074,1
1,3,4,0.104792,0.342659,1
1,3,5,0.100146,0.304209,1
1,3,6,0.100005,0.109816,1
1,3,7,0.100006,0.268438,1
1,3,8,0.100005,0.0430795,1
1,3,9,0.477476,0.864675,0
1,4,0,0.766522,0.966183,1
1,4,1,0.765663,0.965794,1
1,4,2,0.766172,0.966164,1
1,4,3,0.76735,0.966361,1
1,4,4,0.0864678,0.269667,1
1,4,5,0.0834592,0.255125,1
1,4,6,0.0833385,0.1222,1
1,4,7,0.0833385,0.210955,1
1,4,8,0.0833385,0.0366155,1
1,4,9,0.525736,0.888022,0
1,5,0,0.79111,0.970895,1
1,5,1,0.790497,0.970595,1
1,5,2,0.790908,0.970902,1
1,5,3,0.791668,0.971007,1
1,5,4,0.0735949,0.235863,1
1,5,5,0.0715381,0.222321,1
1,5,6,0.0714336,0.104036,1
1,5,7,0.0714334,0.182337,1
1,5,8,0.0714336,0.0307282,1
1,5,9,0.5669,0.904937,0
1,6,0,0.811166,0.974483,1
1,6,1,0.810729,0.974244,1
1,6,2,0.811065,0.974505,1
1,6,3,0.811531,0.974553,1
1,6,4,0.0640566,0.202954,1
1,6,5,0.0623063,0.190156,1
1,6,6,0.0621948,0.0870202,1
1,6,7,0.0621947,0.154734,1
1,6,8,0.0621948,0.0253641,1
1,6,9,0.602135,0.91765,0
1,7,0,0.827807,0.977301,1
1,7,1,0.827499,0.977105,1
1,7,2,0.827776,0.977331,1
1,7,3,0.828032,0.977343,1
1,7,4,0.0557869,0.172168,1
1,7,5,0.0541962,0.160463,1
1,7,6,0.0540816,0.0719571,1
1,7,7,0.0540814,0.129619,1
1,7,8,0.0540816,0.020732,1
1,7,9,0.632481,0.927499,0
1,8,0,0.841819,0.979569,1
1,8,1,0.841607,0.979405,1
